company_id,age_at_news,pos_sentiment,neg_sentiment
c:10297659,16,0.0954,0.9046
c:16753,22,0.9446,0.0554
c:32761724,3,0.9901,0.0099
c:44566,28,0.308,0.6920000000000001
c:20075683,7,0.9695,0.0305
c:21036,36,0.6694,0.3306
c:29408,29,0.9977,0.0023
c:63304,21,0.8562,0.1438
c:32832421,46,0.1282,0.8718
c:20516,20,0.9875,0.0125
c:35327,38,0.4924,0.5076
c:64356,29,0.6724,0.3276
c:58721,28,0.9897,0.0103
c:32254720,98,0.2845,0.7155
c:38851,153,0.6369,0.3631
c:32762458,11,0.9553,0.0447
c:4283047,20,0.6875,0.3125
c:32690471,9,0.7528,0.2472
c:32761883,2,0.6321,0.3679
c:32761858,80,0.1268,0.8732
c:28115,136,0.1107,0.8893
c:32761674,6,0.534,0.466
c:66537,97,0.9931,0.0069
c:28158,203,0.7137,0.2863
c:32761608,9,0.9351,0.0649
c:72706,18,0.9703,0.0297
c:32761327,3,0.9799,0.0201
c:32761135,20,0.8769,0.1231
c:32380700,28,0.4914,0.5086
c:32760788,0,0.6105,0.3895
c:32760731,64,0.3244,0.6756
c:8550988,59,0.6974,0.3026
c:8550988,59,0.4496,0.5504
c:42186,38,0.705,0.295
c:32420702,95,0.8096,0.1904
c:34446,81,0.2082,0.7918
c:76861,17,0.9009,0.0991
c:32760108,6,0.968,0.032
c:61840,24,0.9715,0.0285
c:30569,34,0.0686,0.9314
c:79925,111,0.2128,0.7872
c:59327,30,0.9785,0.0215
c:79495,35,0.8334,0.1666
c:53719,48,0.6599,0.3401
c:32759393,4,0.9471,0.0529
c:62732,19,0.0679,0.9321
c:32759309,78,0.2175,0.7825
c:30630,40,0.1509,0.8491
c:32193,73,0.1651,0.8349
c:11183584,36,0.9344,0.0656
c:62586,35,0.3168,0.6832
c:28825,34,0.6841,0.3159
c:6406087,23,0.8336,0.1664
c:34161,38,0.5034,0.4966
c:32759137,21,0.6248,0.3752
c:62482,15,0.2986,0.7014
c:6696,194,0.0481,0.9519
c:33404085,172,0.8993,0.1007
c:32331,10,0.5708,0.4292
c:8636918,34,0.0154,0.9846
c:30121824,10,0.889,0.111
c:63304,21,0.8322,0.1678
c:59907,59,0.9954,0.0046
c:32335379,103,0.8025,0.1975
c:41362,30,0.8515,0.1485
c:41362,30,0.131,0.8690000000000001
c:41362,30,0.9106,0.0894
c:22182672,91,0.3743,0.6257
c:32762062,6,0.0964,0.9036
c:66537,97,0.4073,0.5927
c:30646085,87,0.3616,0.6384
c:25830842,203,0.8571,0.1429
c:27957835,155,0.8002,0.1998
c:32759101,18,0.9229,0.0771
c:32759004,12,0.9887,0.0113
c:30866,61,0.0728,0.9272
c:32758937,227,0.0397,0.9603
c:15133,48,0.7341,0.2659
c:20196488,6,0.4072,0.5928
c:32358222,103,0.2519,0.7481
c:77851,35,0.8474,0.1526
c:32757883,75,0.223,0.777
c:76905,81,0.6797,0.3203
c:8029958,18,0.7709999999999999,0.22899999999999998
c:70348,35,0.9735,0.0265
c:50103,25,0.2696,0.7304
c:66865,26,0.1018,0.8982
c:55034,71,0.7078,0.2922
c:32757148,12,0.5971,0.4029
c:32757063,2,0.3273,0.6727
c:32757005,4,0.8715,0.1285
c:52856,76,0.1574,0.8426
c:32756966,132,0.3727,0.6273
c:2779,73,0.6792,0.3208
c:34794,34,0.4086,0.5914
c:60638,22,0.3458,0.6542
c:57104,83,0.9897,0.0103
c:18896,43,0.0355,0.9645
c:62287,31,0.3165,0.6835
c:45125,43,0.9541,0.0459
c:41362,30,0.6041,0.3959
c:41696,31,0.7567,0.2433
c:33235187,6,0.8884,0.1116
c:32758265,50,0.89,0.11
c:32560302,6,0.7576,0.2424
c:32757980,7,0.5306,0.4694
c:19954,35,0.8893,0.1107
c:3030,68,0.4251,0.5749
c:53621,16,0.0125,0.9875
c:76694,46,0.493,0.507
c:32758585,35,0.9104,0.0896
c:32758427,75,0.8786,0.1214
c:32758286,51,0.682,0.318
c:31277,60,0.4117,0.5883
c:71404,32,0.1917,0.8083
c:82410,11,0.9606,0.0394
c:8421732,10,0.5192,0.4808
c:32756882,20,0.8939,0.1061
c:52754,38,0.9695,0.0305
c:32715705,16,0.5784,0.4216
c:42410,26,0.8141,0.1859
c:32756726,170,0.9037,0.0963
c:32756632,204,0.3279,0.6721
c:48060,182,0.3016,0.6984
c:2677,58,0.4484,0.5516
c:32845966,117,0.1532,0.8468
c:33877450,4,0.7931,0.2069
c:30380,43,0.742,0.258
c:6755,60,0.2881,0.7119
c:33452961,25,0.9316,0.0684
c:33313227,5,0.8963,0.1037
c:76694,46,0.2827,0.7173
c:32900103,38,0.9734,0.0266
c:65393,23,0.6505,0.3495
c:32254259,82,0.507,0.493
c:12163957,207,0.2575,0.7425
c:13008952,102,0.5229,0.4771
c:32427967,173,0.7459,0.2541
c:32263609,176,0.4967,0.5033
c:32757464,112,0.7958,0.2042
c:32447660,160,0.377,0.623
c:32158377,186,0.6074,0.3926
c:32365355,100,0.6418,0.3582
c:32708691,69,0.0956,0.9044
c:32232064,237,0.7589,0.2411
c:32195443,131,0.5427,0.4573
c:32758707,0,0.3186,0.6814
c:16442,51,0.9838,0.0162
c:44906,20,0.0296,0.9704
c:48060,182,0.1461,0.8539
c:5833,62,0.2744,0.7256
c:32756535,2,0.7857,0.2143
c:6054,242,0.3823,0.6177
c:32755797,22,0.3533,0.6467
c:32755692,4,0.7664,0.2336
c:32121372,50,0.1852,0.8148
c:32639926,94,0.0324,0.9676
c:81040,19,0.8809,0.1191
c:32755446,0,0.9291,0.0709
c:35847,57,0.1482,0.8518
c:32563,42,0.9432,0.0568
c:80340,69,0.9262,0.0738
c:32754961,19,0.5329999999999999,0.467
c:8649880,44,0.8765,0.1235
c:29577,39,0.7014,0.2986
c:55874,48,0.8537,0.1463
c:32754075,47,0.5073,0.4927
c:32754449,1,0.4638,0.5362
c:32754265,40,0.4019,0.5981
c:32700053,4,0.4025,0.5975
c:27638,36,0.0946,0.9054
c:73854,74,0.1532,0.8468
c:60175,48,0.6888,0.3112
c:27312,34,0.5037,0.4963
c:76694,46,0.3002,0.6998
c:28041,32,0.6587,0.3413
c:35344,70,0.9806,0.0194
c:35344,70,0.9306,0.0694
c:35344,70,0.21100000000000002,0.789
c:35327,38,0.7833,0.2167
c:35327,38,0.8896,0.1104
c:32396305,146,0.8096,0.1904
c:1904,70,0.805,0.195
c:32757902,103,0.6185,0.3815
c:32757572,214,0.4864,0.5136
c:66537,97,0.8875,0.1125
c:66537,97,0.9939,0.0061
c:32758830,299,0.3693,0.6307
c:4444,117,0.4335,0.5665
c:11546476,82,0.2711,0.7289
c:32756726,170,0.0335,0.9665
c:35169,33,0.8125,0.1875
c:32754355,132,0.547,0.45299999999999996
c:32754183,200,0.4757,0.5243
c:32754214,30,0.2375,0.7625
c:32754113,95,0.2286,0.7714
c:12043,29,0.833,0.16699999999999998
c:63417,48,0.7362,0.2638
c:32753896,89,0.3873,0.6127
c:3819,92,0.6043,0.3957
c:60026,15,0.6579999999999999,0.342
c:59533,21,0.8777,0.1223
c:61726,33,0.9764,0.0236
c:32753598,7,0.5695,0.4305
c:28041,32,0.7657,0.2343
c:2175,77,0.9266,0.0734
c:14200,42,0.3463,0.6537
c:32753380,10,0.7451,0.2549
c:51640,34,0.1753,0.8247
c:31122,80,0.39899999999999997,0.601
c:33215,33,0.7276,0.2724
c:32752875,5,0.4843,0.5157
c:3643457,12,0.6488,0.3512
c:14123273,7,0.1276,0.8724
c:19695,44,0.3461,0.6539
c:32752831,24,0.6888,0.3112
c:42400,54,0.4631,0.5369
c:32752738,10,0.31,0.69
c:76812,17,0.16399999999999998,0.836
c:44236,29,0.9694,0.0306
c:14002,43,0.7399,0.2601
c:32240669,162,0.1532,0.8468
c:25474,34,0.6343,0.3657
c:33503763,9,0.9548,0.0452
c:16536,240,0.2781,0.7219
c:33400407,113,0.9279999999999999,0.07200000000000001
c:33105505,5,0.843,0.157
c:32389297,96,0.9459,0.0541
c:35327,38,0.7070000000000001,0.293
c:31118037,57,0.5833,0.4167
c:32211714,216,0.1376,0.8624
c:32224622,180,0.7222,0.2778
c:32282065,103,0.5427,0.4573
c:27513975,178,0.1424,0.8576
c:25988363,208,0.2282,0.7718
c:32757591,66,0.4676,0.5324
c:32756781,39,0.7592,0.2408
c:32752876,16,0.5704,0.4296
c:25854227,21,0.2487,0.7513
c:43057,38,0.4643,0.5357
c:31802,33,0.8658,0.1342
c:34088,30,0.7628,0.2372
c:32752586,7,0.3752,0.6248
c:21004,28,0.5227,0.4773
c:32752323,7,0.8001,0.1999
c:10935510,16,0.8205,0.1795
c:32752250,64,0.9642,0.0358
c:12013962,49,0.6523,0.3477
c:14520,50,0.252,0.748
c:8550988,59,0.9733,0.0267
c:8550988,59,0.2094,0.7906
c:8550988,59,0.4248,0.5752
c:8550988,59,0.0119,0.9881
c:32752066,8,0.7319,0.2681
c:573161,12,0.9943,0.0057
c:58183,20,0.5996,0.4004
c:35601,45,0.8698,0.1302
c:32751613,86,0.6754,0.3246
c:32751204,68,0.6879,0.3121
c:32751168,19,0.1604,0.8396
c:33851,103,0.7669,0.2331
c:60273,63,0.6676,0.3324
c:32750809,75,0.8746,0.1254
c:48345,28,0.894,0.106
c:11262981,18,0.2687,0.7313
c:20960,38,0.7909,0.2091
c:19694,36,0.6612,0.3388
c:34331568,21,0.9208,0.0792
c:40526,49,0.3045,0.6955
c:21036,36,0.3683,0.6317
c:81601,27,0.5788,0.4212
c:76694,46,0.3543,0.6457
c:35327,38,0.7833,0.2167
c:32771990,3,0.2795,0.7205
c:23409458,23,0.82,0.18
c:38851,153,0.0115,0.9885
c:32645,31,0.8390000000000001,0.161
c:13955981,143,0.1578,0.8422
c:20647,45,0.9715,0.0285
c:32752373,26,0.2203,0.7797
c:24651522,16,0.6819,0.3181
c:32750640,7,0.9059,0.0941
c:32750460,35,0.3737,0.6263
c:25474,34,0.235,0.765
c:1633,31,0.2225,0.7775
c:11480482,36,0.9845,0.0155
c:29227,42,0.1385,0.8615
c:32750375,14,0.855,0.145
c:59069,31,0.5645,0.4355
c:60072,23,0.9849,0.0151
c:81938,26,0.9541,0.0459
c:20326,18,0.4137,0.5863
c:32702886,16,0.9674,0.0326
c:43007,54,0.2754,0.7246
c:9986,50,0.4403,0.5597
c:32702886,16,0.9973,0.0027
c:42377,26,0.14800000000000002,0.852
c:35961,32,0.8813,0.1187
c:30997841,6,0.8793,0.1207
c:25986,14,0.7452,0.2548
c:53221,35,0.6696,0.3304
c:32220808,170,0.3871,0.6129
c:33981,38,0.8378,0.1622
c:27133,34,0.6904,0.3096
c:17243,41,0.8121,0.1879
c:4444,117,0.0415,0.9585
c:32749331,104,0.6408,0.3592
c:31139,95,0.846,0.154
c:32748395,6,0.6099,0.3901
c:19567,39,0.9127,0.0873
c:32748320,17,0.2323,0.7677
c:32748228,8,0.9065,0.0935
c:32748109,45,0.222,0.778
c:10010017,12,0.5452,0.4548
c:32291514,20,0.7769,0.2231
c:32747960,21,0.0573,0.9427
c:14241,41,0.9876,0.0124
c:29591599,31,0.9821,0.0179
c:32747780,47,0.7957,0.2043
c:66537,97,0.3278,0.6722
c:32745987,4,0.6024,0.3976
c:82655,3,0.9794,0.0206
c:32741791,3,0.9093,0.0907
c:32740993,147,0.485,0.515
c:32737832,8,0.748,0.252
c:70,60,0.948,0.052000000000000005
c:32497334,6,0.8949,0.1051
c:60265,53,0.9614,0.0386
c:32734634,94,0.8585,0.1415
c:43050,21,0.7232,0.2768
c:8771,50,0.2943,0.7057
c:8771,50,0.1677,0.8323
c:35976,38,0.9382,0.0618
c:32568551,14,0.9928,0.0072
c:34863317,52,0.529,0.47100000000000003
c:27465,3,0.1789,0.8211
c:32702886,16,0.5962,0.4038
c:32702886,16,0.6821,0.3179
c:32735231,1,0.1075,0.8925
c:75778,27,0.7593,0.2407
c:32732819,164,0.8146,0.1854
c:12438495,18,0.573,0.42700000000000005
c:33404973,24,0.9555,0.0445
c:32522204,7,0.0256,0.9744
c:9595125,11,0.9041,0.0959
c:32733064,10,0.6372,0.3628
c:32732922,32,0.5094,0.4906
c:32732720,18,0.9919,0.0081
c:15204861,52,0.5171,0.4829
c:21337,45,0.6275,0.3725
c:33459722,20,0.1218,0.8782
c:35904,32,0.9378,0.0622
c:33400194,116,0.6402,0.3598
c:33339228,0,0.9914,0.0086
c:14800,43,0.0708,0.9292
c:33284364,114,0.7951,0.2049
c:13158,58,0.8491,0.1509
c:32772584,12,0.8511,0.1489
c:83845,14,0.0344,0.9656
c:51478,44,0.9303,0.0697
c:32770585,11,0.9259999999999999,0.07400000000000001
c:23409458,23,0.9083,0.0917
c:35327,38,0.8809999999999999,0.11900000000000001
c:35327,38,0.8529,0.1471
c:80502,22,0.1475,0.8525
c:13828,46,0.1363,0.8637
c:32732859,183,0.4697,0.5303
c:32730783,12,0.7979,0.2021
c:32730268,46,0.9299,0.0701
c:32727736,14,0.8565,0.1435
c:32727450,32,0.7093,0.2907
c:22089,59,0.7767,0.2233
c:21337,45,0.706,0.294
c:32727212,7,0.3874,0.6126
c:44471,137,0.8367,0.1633
c:11464179,38,0.8551,0.1449
c:58816,39,0.977,0.023
c:21475,36,0.1924,0.8076
c:24920,72,0.2956,0.7044
c:76379,18,0.9111,0.0889
c:57184,152,0.8359,0.1641
c:47621,44,0.4688,0.5312
c:21155,34,0.7276,0.2724
c:32772584,12,0.4389,0.5611
c:8636918,34,0.8298,0.1702
c:32732571,0,0.6334,0.3666
c:12326,45,0.9443,0.0557
c:32770585,11,0.7931,0.2069
c:32770585,11,0.7851,0.2149
c:32708691,69,0.5447,0.4553
c:32708691,69,0.1181,0.8819
c:52577,26,0.5137,0.4863
c:35327,38,0.7833,0.2167
c:66537,97,0.9953,0.0047
c:43962,35,0.9888,0.0112
c:32725053,22,0.9195,0.0805
c:32724957,90,0.5172,0.4828
c:32724812,12,0.8965,0.1035
c:82295,35,0.6518,0.3482
c:24911,44,0.462,0.5379999999999999
c:14020,44,0.9442,0.0558
c:77382,19,0.0977,0.9023
c:28505052,243,0.9174,0.0826
c:24911,44,0.9776,0.0224
c:32569416,4,0.784,0.21600000000000003
c:25444663,7,0.9368,0.0632
c:32719873,157,0.7114,0.2886
c:32719489,18,0.4569,0.5431
c:59515,17,0.9659,0.0341
c:32538836,10,0.0446,0.9554
c:3171,72,0.6371,0.3629
c:32717280,10,0.7331,0.2669
c:15214,36,0.0637,0.9363
c:4887,55,0.1047,0.8953
c:45191,54,0.2491,0.7509
c:41916,3,0.9695,0.0305
c:27176,56,0.3563,0.6437
c:34149982,18,0.2774,0.7226
c:29933,43,0.6642,0.3358
c:32936992,104,0.8285,0.1715
c:32789441,147,0.0709,0.9291
c:32389297,96,0.8336,0.1664
c:1311,81,0.3141,0.6859
c:6947296,14,0.0253,0.9747
c:17243,41,0.9661,0.0339
c:17243,41,0.8465,0.1535
c:32720917,458,0.9596,0.0404
c:32720160,30,0.0867,0.9133
c:32719242,19,0.961,0.039
c:35712,125,0.8913,0.1087
c:32717742,91,0.6699,0.3301
c:83980,8,0.5525,0.4475
c:32716562,1,0.0878,0.9122
c:77413,21,0.9312,0.0688
c:32715185,2,0.2561,0.7439
c:30679,28,0.5929,0.4071
c:32714558,37,0.2623,0.7377
c:32714371,3,0.9712,0.0288
c:32563,42,0.9923,0.0077
c:31313,74,0.2234,0.7766
c:27499111,19,0.8537,0.1463
c:32711887,11,0.9158,0.0842
c:32711259,30,0.9733,0.0267
c:58951,42,0.9417,0.0583
c:32711132,4,0.6364,0.3636
c:32711119,125,0.5464,0.4536
c:32236346,47,0.7738,0.2262
c:81217,72,0.6696,0.3304
c:24852760,10,0.8808,0.1192
c:32614904,24,0.9712,0.0288
c:6615235,8,0.6341,0.3659
c:24793849,16,0.8312,0.1688
c:78712,53,0.8432,0.1568
c:32331,10,0.0096,0.9904
c:66537,97,0.9670000000000001,0.033
c:32376,26,0.1369,0.8631
c:2803517,7,0.4371,0.5629
c:32735337,39,0.9559,0.0441
c:66537,97,0.9552,0.0448
c:43962,35,0.9678,0.0322
c:32331549,117,0.6421,0.3579
c:10884,72,0.9582,0.0418
c:32709433,69,0.0314,0.9686
c:32708690,4,0.2286,0.7714
c:32708220,18,0.9216,0.0784
c:29180048,54,0.2349,0.7651
c:32708054,71,0.89,0.11
c:32708022,160,0.9894,0.0106
c:32707872,9,0.8108,0.1892
c:17871,60,0.2044,0.7956
c:32706429,52,0.2621,0.7379
c:45129,43,0.4408,0.5592
c:32631918,17,0.0248,0.9752
c:27142,56,0.0861,0.9139
c:32703255,175,0.2968,0.7032
c:32577559,7,0.4502,0.5498
c:44655,50,0.2139,0.7861
c:32702885,67,0.6038,0.3962
c:32357628,11,0.9653,0.0347
c:81101,152,0.4348,0.5652
c:59977,15,0.9504,0.0496
c:66241,23,0.9445,0.0555
c:32701106,5,0.7015,0.2985
c:27948,79,0.0506,0.9494
c:8927,105,0.0812,0.9188
c:8394444,68,0.7491,0.2509
c:2803517,7,0.7018,0.2982
c:18710,39,0.5983,0.4017
c:49344,156,0.5537,0.4463
c:32874,26,0.0988,0.9012
c:57228,80,0.9279999999999999,0.07200000000000001
c:12174,158,0.1239,0.8761
c:40526,49,0.0243,0.9757
c:9017,98,0.8363,0.1637
c:32389297,96,0.9848,0.0152
c:43962,35,0.9837,0.0163
c:32157978,102,0.3303,0.6697
c:35327,38,0.8618,0.1382
c:24689,218,0.0753,0.9247
c:32702736,31,0.758,0.242
c:624692,24,0.611,0.389
c:19164,36,0.8357,0.1643
c:32698460,7,0.4051,0.5949
c:8550988,59,0.9285,0.0715
c:8550988,59,0.9727,0.0273
c:8550988,59,0.9119,0.0881
c:8550988,59,0.0657,0.9343
c:59075,39,0.7873,0.2127
c:50317,47,0.5283,0.4717
c:69856,42,0.84,0.16
c:32695536,15,0.9764,0.0236
c:54707,22,0.953,0.047
c:32695213,6,0.3051,0.6949
c:32624716,10,0.7904,0.2096
c:16802397,47,0.9390000000000001,0.061
c:3469207,9,0.9467,0.0533
c:32620129,2,0.9697,0.0303
c:83154,19,0.7581,0.2419
c:83599,40,0.8682,0.1318
c:59824,29,0.3228,0.6772
c:45246,38,0.9728,0.0272
c:60982,148,0.5725,0.4275
c:53580,34,0.7902,0.2098
c:32691450,10,0.9355,0.0645
c:13004,23,0.3599,0.6401
c:9366,74,0.9444,0.0556
c:16517,68,0.6286,0.3714
c:32508144,6,0.4256,0.5744
c:32689928,23,0.9361,0.0639
c:10934094,160,0.838,0.162
c:30691,90,0.6988,0.3012
c:18248795,27,0.3691,0.6309
c:32690434,10,0.4182,0.5818
c:15554002,12,0.7381,0.2619
c:11060,133,0.532,0.46799999999999997
c:32689474,5,0.5005,0.4995
c:32689411,102,0.9825,0.0175
c:32689397,83,0.8063,0.1937
c:32689322,37,0.9681,0.0319
c:6975169,28,0.7974,0.2026
c:32654553,49,0.3387,0.6613
c:28562740,8,0.992,0.008
c:66537,97,0.9041,0.0959
c:7396,32,0.5844,0.4156
c:63411,35,0.28800000000000003,0.7120000000000001
c:7396,32,0.9572,0.0428
c:8320870,16,0.7363,0.2637
c:18706,42,0.9423,0.0577
c:16985,57,0.4252,0.5748
c:32689194,40,0.8209,0.1791
c:19947,39,0.9783,0.0217
c:32160819,194,0.8296,0.1704
c:78288,83,0.1532,0.8468
c:33629935,3,0.2166,0.7834
c:33607714,62,0.8768,0.1232
c:33310253,5,0.9009999999999999,0.099
c:33194325,7,0.6629999999999999,0.337
c:33037559,188,0.8647,0.1353
c:8636918,34,0.8965,0.1035
c:32874,26,0.0741,0.9259
c:32698,78,0.3834,0.6166
c:24392065,73,0.6147,0.3853
c:33631,35,0.9874,0.0126
c:59907,59,0.9809,0.0191
c:35327,38,0.7833,0.2167
c:35327,38,0.7833,0.2167
c:31454237,117,0.5149,0.4851
c:32689115,45,0.4333,0.5667
c:32611049,12,0.9119,0.0881
c:32688988,19,0.6794,0.3206
c:22978276,14,0.6654,0.3346
c:47996,36,0.9958,0.0042
c:5848,105,0.9096,0.0904
c:7396,32,0.7408,0.2592
c:32684622,53,0.2781,0.7219
c:32684302,10,0.9701,0.0299
c:62431,23,0.4674,0.5326
c:32681737,4,0.9455,0.0545
c:32681546,2,0.8515,0.1485
c:58789,20,0.1341,0.8659
c:32678810,6,0.9749,0.0251
c:9541,86,0.8154,0.1846
c:32678755,51,0.2234,0.7766
c:78678,17,0.8422,0.1578
c:32676918,5,0.0368,0.9632
c:32677041,7,0.871,0.129
c:32676424,44,0.975,0.025
c:32676248,8,0.6425,0.3575
c:28835,39,0.9868,0.0132
c:13228,22,0.9456,0.0544
c:32675095,92,0.8722,0.1278
c:9966,76,0.7437,0.2563
c:72400,38,0.2776,0.7224
c:26018,44,0.9308,0.0692
c:28114,51,0.7763,0.2237
c:32732571,0,0.5093,0.4907
c:32799235,2,0.9209,0.0791
c:23782,34,0.915,0.085
c:32702886,16,0.9251,0.0749
c:66537,97,0.6638,0.3362
c:32684912,261,0.7754,0.2246
c:15496769,46,0.2427,0.7573
c:57553,41,0.3916,0.6084
c:32675770,12,0.8536,0.1464
c:3245081,46,0.9559,0.0441
c:53574,23,0.5118,0.4882
c:64817,12,0.0345,0.9655
c:15285,155,0.9323,0.0677
c:1637300,16,0.9684,0.0316
c:674189,15,0.7909999999999999,0.209
c:32669326,25,0.4403,0.5597
c:81776,72,0.5834,0.4166
c:30326,36,0.9632,0.0368
c:32666962,47,0.9634,0.0366
c:32666809,6,0.3206,0.6794
c:32665613,26,0.9483,0.0517
c:32563,42,0.8952,0.1048
c:28424,33,0.9894,0.0106
c:24897,66,0.3579,0.6421
c:2517317,33,0.3149,0.6851
c:9307,56,0.1726,0.8274
c:42852,36,0.9183,0.0817
c:58824,29,0.1206,0.8794
c:10292,50,0.9759,0.0241
c:64407,139,0.9923,0.0077
c:54129,27,0.8897,0.1103
c:73326,46,0.7351,0.2649
c:33400055,94,0.9279999999999999,0.07200000000000001
c:33210652,53,0.4017,0.5983
c:77056,39,0.9327,0.0673
c:32240669,162,0.8834,0.1166
c:43962,35,0.9329999999999999,0.067
c:79917,178,0.3303,0.6697
c:32669345,176,0.8925,0.1075
c:37612,158,0.5981,0.4019
c:81938,26,0.8029,0.1971
c:32663238,2,0.4248,0.5752
c:54442,19,0.2838,0.7162
c:32663038,11,0.3935,0.6065
c:18092,41,0.6471,0.3529
c:32662508,39,0.8438,0.1562
c:47561,3,0.9629,0.0371
c:25313423,95,0.8796,0.1204
c:32563,42,0.9494,0.0506
c:46454,42,0.7795,0.2205
c:22673442,91,0.8672,0.1328
c:32657312,1,0.7683,0.2317
c:32657105,10,0.052000000000000005,0.948
c:61509,22,0.0079,0.9921
c:32656014,9,0.9562,0.0438
c:75675,89,0.3848,0.6152
c:35158,60,0.5027,0.4973
c:11232382,44,0.8438,0.1562
c:32655352,15,0.8907,0.1093
c:61509,22,0.0625,0.9375
c:32152246,190,0.1698,0.8302
c:75751,21,0.525,0.475
c:32935953,71,0.8954,0.1046
c:21455,38,0.0247,0.9753
c:28864,45,0.4547,0.5453
c:83899,8,0.469,0.531
c:17243,41,0.3082,0.6918
c:58721,28,0.0143,0.9857
c:35327,38,0.9764,0.0236
c:49870,39,0.2659,0.7341
c:32655557,34,0.7174,0.2826
c:7681,81,0.9940000000000001,0.006
c:32653840,91,0.5870000000000001,0.413
c:8550988,59,0.2868,0.7132
c:8550988,59,0.0271,0.9729
c:8550988,59,0.0141,0.9859
c:8550988,59,0.1784,0.8216
c:84075,14,0.201,0.799
c:32561157,27,0.2568,0.7432
c:32653466,34,0.9602,0.0398
c:5241,66,0.2375,0.7625
c:32257,41,0.1389,0.8611
c:32305559,100,0.152,0.848
c:53303,19,0.8479,0.1521
c:23119,65,0.8017,0.1983
c:11282374,18,0.7225,0.2775
c:66279,35,0.6562,0.3438
c:66279,35,0.7853,0.2147
c:32156739,112,0.3303,0.6697
c:35876,32,0.7205,0.2795
c:2304,64,0.0269,0.9731
c:32651050,43,0.599,0.401
c:32649960,8,0.496,0.504
c:35391,50,0.4774,0.5226
c:32649417,22,0.2687,0.7313
c:61509,22,0.1186,0.8814
c:32611228,8,0.3235,0.6765
c:83520,24,0.9414,0.0586
c:67849,115,0.188,0.812
c:59530,62,0.6591,0.3409
c:59594,33,0.946,0.054000000000000006
c:32168561,11,0.8073,0.1927
c:32648969,55,0.0464,0.9536
c:29714,36,0.2224,0.7776
c:61509,22,0.1658,0.8342
c:75751,21,0.9022,0.0978
c:23917,54,0.9536,0.0464
c:32331,10,0.9912,0.0088
c:14178,51,0.7912,0.2088
c:81601,27,0.9748,0.0252
c:28312978,34,0.3463,0.6537
c:32446668,54,0.5714,0.4286
c:33981,38,0.975,0.025
c:3030,68,0.2525,0.7475
c:19570880,11,0.3416,0.6584
c:57944,156,0.0653,0.9347
c:32149,138,0.0653,0.9347
c:76463,20,0.9825,0.0175
c:74320,113,0.6313,0.3687
c:20409,39,0.4878,0.5122
c:32647583,241,0.0126,0.9874
c:15142724,176,0.3057,0.6943
c:59361,21,0.4833,0.5167
c:32647266,42,0.6938,0.3062
c:61509,22,0.8959,0.1041
c:71216,38,0.8335,0.1665
c:32646606,7,0.7433,0.2567
c:27532,33,0.9024,0.0976
c:32645601,9,0.7229,0.2771
c:61509,22,0.0114,0.9886
c:32645514,4,0.8914,0.1086
c:32645219,3,0.9598,0.0402
c:32645187,31,0.3392,0.6608
c:40930,32,0.6127,0.3873
c:61509,22,0.7588,0.2412
c:28064,36,0.8747,0.1253
c:23303767,194,0.5136,0.4864
c:32643991,30,0.7584,0.2416
c:32643794,11,0.0485,0.9515
c:61183,19,0.1956,0.8044
c:32643714,25,0.0236,0.9764
c:42475,94,0.9978,0.0022
c:66503,22,0.4402,0.5598
c:29472,36,0.23600000000000002,0.764
c:32643324,18,0.1463,0.8537
c:61131,16,0.062,0.938
c:24754,43,0.6503,0.3497
c:62320,22,0.1996,0.8004
c:32117669,44,0.9912,0.0088
c:31059,36,0.2213,0.7787
c:28562740,8,0.9876,0.0124
c:18710,39,0.7312,0.2688
c:32642494,48,0.8561,0.1439
c:18710,39,0.4282,0.5718
c:32596314,34,0.0967,0.9033
c:18710,39,0.0424,0.9576
c:38090,82,0.5991,0.4009
c:32754026,39,0.9877,0.0123
c:32754026,39,0.7826,0.2174
c:77496,46,0.8767,0.1233
c:45019,55,0.2378,0.7622
c:2677,58,0.7885,0.2115
c:32641978,15,0.5685,0.4315
c:1485,86,0.0182,0.9818
c:1964,98,0.1037,0.8963
c:55323,55,0.0291,0.9709
c:47686,143,0.5932,0.4068
c:32151984,158,0.9043,0.0957
c:33400039,154,0.5209,0.4791
c:33399876,214,0.9279999999999999,0.07200000000000001
c:29250,38,0.4017,0.5983
c:5194377,26,0.2317,0.7683
c:32641978,15,0.6154,0.3846
c:9986,50,0.3639,0.6361
c:21741217,41,0.0442,0.9558
c:23579,194,0.1898,0.8102
c:32641800,4,0.0306,0.9694
c:64285,31,0.6313,0.3687
c:39115,31,0.5272,0.4728
c:61509,22,0.0025,0.9975
c:32641676,99,0.9392,0.0608
c:32641620,191,0.9279999999999999,0.07200000000000001
c:32641580,175,0.9279999999999999,0.07200000000000001
c:61509,22,0.0258,0.9742
c:32641499,58,0.0485,0.9515
c:32641405,58,0.0485,0.9515
c:35779,35,0.6562,0.3438
c:54291,21,0.7918,0.2082
c:32641309,35,0.3509,0.6491
c:32640880,30,0.9626,0.0374
c:82475,9,0.8614,0.1386
c:32640790,9,0.0756,0.9244
c:32640708,11,0.8685,0.1315
c:32640583,11,0.6224,0.3776
c:32188587,60,0.9721,0.0279
c:61509,22,0.0109,0.9891
c:32640036,5,0.0525,0.9475
c:62163,16,0.9034,0.0966
c:61509,22,0.7145,0.2855
